Timestamp,Latitude,Longitude,Altitude_m,Battery_V,State_Message
2026-05-18 02:54:51.442,47.397784061438294,8.54562443225914,491.18953877895876,15.2,RRT* WP 1
2026-05-18 02:54:51.444,47.397784061438294,8.54562443225914,491.18953877895876,15.2,RRT* WP 1
2026-05-18 02:54:51.444,47.397784061438294,8.54562443225914,491.18953877895876,15.2,RRT* WP 1
2026-05-18 02:54:58.597,47.397862660240975,8.54558498845588,487.440775179991,15.2,RRT* WP 2
2026-05-18 02:54:58.598,47.397862660240975,8.54558498845588,487.440775179991,15.2,RRT* WP 2
2026-05-18 02:54:58.598,47.397862660240975,8.54558498845588,487.440775179991,15.2,RRT* WP 2
2026-05-18 02:55:05.679,47.397877000135004,8.545594,488.0,15.2,RRT* WP 3
2026-05-18 02:55:05.680,47.397877000135004,8.545594,488.0,15.2,RRT* WP 3
2026-05-18 02:55:05.680,47.397877000135004,8.545594,488.0,15.2,RRT* WP 3
2026-05-18 02:55:12.748,47.39784309217516,8.54567462744208,491.41400060555185,15.2,RRT* WP 1
2026-05-18 02:55:12.749,47.39784309217516,8.54567462744208,491.41400060555185,15.2,RRT* WP 1
2026-05-18 02:55:12.750,47.39784309217516,8.54567462744208,491.41400060555185,15.2,RRT* WP 1
2026-05-18 02:55:19.809,47.3979262204456,8.545683179092165,490.98138738912303,15.2,RRT* WP 2
2026-05-18 02:55:19.810,47.3979262204456,8.545683179092165,490.98138738912303,15.2,RRT* WP 2
2026-05-18 02:55:19.810,47.3979262204456,8.545683179092165,490.98138738912303,15.2,RRT* WP 2
2026-05-18 02:55:26.877,47.397877000135004,8.545793437349861,488.0,15.2,RRT* WP 3
2026-05-18 02:55:26.879,47.397877000135004,8.545793437349861,488.0,15.2,RRT* WP 3
2026-05-18 02:55:26.880,47.397877000135004,8.545793437349861,488.0,15.2,RRT* WP 3
